,Ti,Te,phi_h,Rie,Rea,Ci,Ce,Ai,alpha_int,v1,y1,Ta,phi_s,phi_int,P0_scale
2025-02-13 23:30:00+01:00,295.4620890043954,295.42950141995544,0.0,1.2535295147628672e-05,0.05431476291259612,2998711.050986934,9224641.89188896,4.3269808055708765,0.9999994502434744,-0.18646172024222166,295.64855072463763,267.65144444444445,0.0,41.27,0.14285714285714285
2025-02-13 23:45:00+01:00,295.384002801664,295.4090329697953,0.0,1.2535295147628672e-05,0.05431476291259612,2998711.050986934,9224641.89188896,4.3269808055708765,0.9999994502434744,-0.22788608722487058,295.61188888888887,267.4903333333333,0.0,40.73777777777778,0.14285714285714285
2025-02-14 00:00:00+01:00,295.3875160263148,295.3617580078507,0.0,1.2535295147628672e-05,0.05431476291259612,2998711.050986934,9224641.89188896,4.3269808055708765,0.9999994502434744,-0.1594839736851548,295.54699999999997,267.5424444444444,0.0,40.69111111111111,0.14285714285714285
2025-02-14 00:15:00+01:00,295.31902577867766,295.3380424702278,0.0,1.2535295147628672e-05,0.05431476291259612,2998711.050986934,9224641.89188896,4.3269808055708765,0.9999994502434744,-0.14808533243345215,295.4671111111111,267.4505555555555,0.0,40.812222222222225,0.14285714285714285
2025-02-14 00:30:00+01:00,295.3140453104531,295.2935894008596,0.0,1.2535295147628672e-05,0.05431476291259612,2998711.050986934,9224641.89188896,4.3269808055708765,0.9999994502434744,-0.13595468954690734,295.45,267.34233333333333,0.0,41.352222222222224,0.14285714285714285
2025-02-14 00:45:00+01:00,295.25297415988575,295.2672919055537,0.0,1.2535295147628672e-05,0.05431476291259612,2998711.050986934,9224641.89188896,4.3269808055708765,0.9999994502434744,-0.1480258401142157,295.40099999999995,267.0472222222222,0.0,41.16222222222222,0.14285714285714285
2025-02-14 01:00:00+01:00,295.2409271888822,295.2245711662074,0.0,1.2535295147628672e-05,0.05431476291259612,2998711.050986934,9224641.89188896,4.3269808055708765,0.9999994502434744,-0.11129503333999817,295.3522222222222,266.84855555555555,0.0,41.05777777777778,0.14285714285714285
2025-02-14 01:15:00+01:00,295.1851115206563,295.1957757660799,0.0,1.2535295147628672e-05,0.05431476291259612,2998711.050986934,9224641.89188896,4.3269808055708765,0.9999994502434744,-0.1296662571214879,295.31477777777775,266.7471111111111,0.0,41.25555555555555,0.14285714285714285
2025-02-14 01:30:00+01:00,295.167592901672,295.1544309776327,0.0,1.2535295147628672e-05,0.05431476291259612,2998711.050986934,9224641.89188896,4.3269808055708765,0.9999994502434744,-0.08440709832797594,295.25199999999995,266.68766666666664,0.0,41.24111111111111,0.14285714285714285
2025-02-14 01:45:00+01:00,295.1162135921501,295.12404972381546,0.0,1.2535295147628672e-05,0.05431476291259612,2998711.050986934,9224641.89188896,4.3269808055708765,0.9999994502434744,-0.1204530745165361,295.2366666666666,266.4872222222222,0.0,41.18888888888889,0.14285714285714285
2025-02-14 02:00:00+01:00,295.09443308658706,295.083744940661,0.0,1.2535295147628672e-05,0.05431476291259612,2998711.050986934,9224641.89188896,4.3269808055708765,0.9999994502434744,-0.06823358007962665,295.16266666666667,266.26099999999997,0.0,41.035555555555554,0.14285714285714285
2025-02-14 02:15:00+01:00,295.0460953484304,295.05171692613544,0.0,1.2535295147628672e-05,0.05431476291259612,2998711.050986934,9224641.89188896,4.3269808055708765,0.9999994502434744,-0.05857131823622569,295.1046666666666,266.1668888888889,0.0,41.38666666666666,0.14285714285714285
2025-02-14 02:30:00+01:00,295.02087105154936,295.0121048318936,0.0,1.2535295147628672e-05,0.05431476291259612,2998711.050986934,9224641.89188896,4.3269808055708765,0.9999994502434744,-0.029906726228377874,295.05077777777774,266.25,0.0,41.13111111111111,0.14285714285714285
2025-02-14 02:45:00+01:00,294.9753482984468,294.97928069763265,0.0,1.2535295147628672e-05,0.05431476291259612,2998711.050986934,9224641.89188896,4.3269808055708765,0.9999994502434744,-0.04965170155316575,295.025,266.25,0.0,41.205555555555556,0.14285714285714285
2025-02-14 03:00:00+01:00,294.94790760080724,294.9406499582267,0.0,1.2535295147628672e-05,0.05431476291259612,2998711.050986934,9224641.89188896,4.3269808055708765,0.9999994502434744,-0.011536843637191794,294.95944444444444,266.21677777777774,0.0,41.14666666666667,0.14285714285714285
2025-02-14 03:15:00+01:00,294.90457730519614,294.9071838792775,0.0,1.2535295147628672e-05,0.05431476291259612,2998711.050986934,9224641.89188896,4.3269808055708765,0.9999994502434744,-0.04108936147049195,294.9456666666666,266.01655555555556,0.0,41.111111111111114,0.14285714285714285
2025-02-14 03:30:00+01:00,294.87503992765164,294.86893533655774,0.0,1.2535295147628672e-05,0.05431476291259612,2998711.050986934,9224641.89188896,4.3269808055708765,0.9999994502434744,-0.0057378501261152615,294.8807777777778,265.7831111111111,0.0,41.92111111111111,0.14285714285714285
2025-02-14 03:45:00+01:00,294.83295326097345,294.8344912515183,0.0,1.2535295147628672e-05,0.05431476291259612,2998711.050986934,9224641.89188896,4.3269808055708765,0.9999994502434744,-0.016380072359867243,294.84933333333333,265.68188888888886,0.0,42.98111111111111,0.14285714285714285
2025-02-14 04:00:00+01:00,294.8017272294336,294.7965032820215,0.0,1.2535295147628672e-05,0.05431476291259612,2998711.050986934,9224641.89188896,4.3269808055708765,0.9999994502434744,-0.013272770566417838,294.815,265.6803333333333,0.0,42.27777777777778,0.14285714285714285
2025-02-14 04:15:00+01:00,294.7608835607474,294.76163579678604,0.0,1.2535295147628672e-05,0.05431476291259612,2998711.050986934,9224641.89188896,4.3269808055708765,0.9999994502434744,0.007772449636346213,294.7531111111111,265.78388888888884,0.0,41.41111111111111,0.14285714285714285
2025-02-14 04:30:00+01:00,294.72862786011007,294.72414301693954,0.0,1.2535295147628672e-05,0.05431476291259612,2998711.050986934,9224641.89188896,4.3269808055708765,0.9999994502434744,-0.01337213988987379,294.74199999999996,265.94822222222217,0.0,41.37,0.14285714285714285
2025-02-14 04:45:00+01:00,294.6891884192688,294.6893416085623,0.0,1.2535295147628672e-05,0.05431476291259612,2998711.050986934,9224641.89188896,4.3269808055708765,0.9999994502434744,0.01429953037995404,294.67488888888886,266.21955555555553,0.3844444444444444,41.08,0.14285714285714285
2025-02-14 05:00:00+01:00,294.6568452449271,294.6529187382119,0.0,1.2535295147628672e-05,0.05431476291259612,2998711.050986934,9224641.89188896,4.3269808055708765,0.9999994502434744,0.018178578260457448,294.63866666666667,266.49699999999996,0.6888888888888889,41.38111111111111,0.14285714285714285
2025-02-14 05:15:00+01:00,294.6192491578965,294.618922981906,0.0,1.2535295147628672e-05,0.05431476291259612,2998711.050986934,9224641.89188896,4.3269808055708765,0.9999994502434744,0.047249157896499736,294.572,266.63366666666667,0.19555555555555557,41.361111111111114,0.14285714285714285
2025-02-14 05:30:00+01:00,294.58679601584646,294.5833531315544,14.422222222222224,1.2535295147628672e-05,0.05431476291259612,2998711.050986934,9224641.89188896,4.3269808055708765,0.9999994502434744,0.03812934917985079,294.54866666666663,266.81699999999995,0.04555555555555556,41.315555555555555,0.14285714285714285
2025-02-14 05:45:00+01:00,294.55139022399777,294.55047324558535,348.6,1.2535295147628672e-05,0.05431476291259612,2998711.050986934,9224641.89188896,4.3269808055708765,0.9999994502434744,0.019279112886711712,294.5321111111111,266.95,0.05555555555555555,41.39333333333333,0.14285714285714285
2025-02-14 06:00:00+01:00,294.54887269049686,294.53979598329363,850.9555555555555,1.2535295147628672e-05,0.05431476291259612,2998711.050986934,9224641.89188896,4.3269808055708765,0.9999994502434744,0.0710949127191157,294.47777777777776,267.034,0.2611111111111111,41.55,0.14285714285714285
2025-02-14 06:15:00+01:00,294.5786924926428,294.56785616342944,1549.111111111111,1.2535295147628672e-05,0.05431476291259612,2998711.050986934,9224641.89188896,4.3269808055708765,0.9999994502434744,0.07347027042059223,294.5052222222222,267.15,0.10666666666666667,41.35111111111111,0.14285714285714285
2025-02-14 06:30:00+01:00,294.66680153677953,294.6451124575271,1602.377777777778,1.2535295147628672e-05,0.05431476291259612,2998711.050986934,9224641.89188896,4.3269808055708765,0.9999994502434744,0.11535709233510237,294.5514444444444,267.15,0.005555555555555556,41.49111111111111,0.14285714285714285
2025-02-14 06:45:00+01:00,294.7440089916063,294.7309340547592,1841.6444444444444,1.2535295147628672e-05,0.05431476291259612,2998711.050986934,9224641.89188896,4.3269808055708765,0.9999994502434744,0.1627867693840506,294.5812222222222,267.24344444444444,0.2677777777777778,41.38666666666666,0.14285714285714285
2025-02-14 07:00:00+01:00,294.8543693597216,294.829425249847,1566.1444444444444,1.2535295147628672e-05,0.05431476291259612,2998711.050986934,9224641.89188896,4.3269808055708765,0.9999994502434744,0.20303602638830853,294.6513333333333,267.42788888888884,0.35444444444444445,41.39888888888889,0.14285714285714285
2025-02-14 07:15:00+01:00,294.9240438968545,294.9144676011223,1502.2333333333333,1.2535295147628672e-05,0.05431476291259612,2998711.050986934,9224641.89188896,4.3269808055708765,0.9999994502434744,0.18604389685455533,294.738,267.54999999999995,0.14555555555555555,40.89111111111111,0.14285714285714285
2025-02-14 07:30:00+01:00,295.0099058353445,294.9879515831044,1401.1333333333334,1.2535295147628672e-05,0.05431476291259612,2998711.050986934,9224641.89188896,4.3269808055708765,0.9999994502434744,0.17623916867787898,294.83366666666666,267.58466666666664,0.7244444444444444,41.111111111111114,0.14285714285714285
2025-02-14 07:45:00+01:00,295.0695796126348,295.0602820716347,1269.6555555555556,1.2535295147628672e-05,0.05431476291259612,2998711.050986934,9224641.89188896,4.3269808055708765,0.9999994502434744,0.1623573904126404,294.9072222222222,267.7313333333333,1.1655555555555555,41.44,0.14285714285714285
2025-02-14 08:00:00+01:00,295.136076233347,295.11793204018664,370.0,1.2535295147628672e-05,0.05431476291259612,2998711.050986934,9224641.89188896,4.3269808055708765,0.9999994502434744,0.14729845556928647,294.9887777777777,267.8975555555555,2.5455555555555556,172.27444444444444,0.14285714285714285
2025-02-14 08:15:00+01:00,295.12376671472674,295.12701138038153,124.15555555555555,1.2535295147628672e-05,0.05431476291259612,2998711.050986934,9224641.89188896,4.3269808055708765,0.9999994502434744,0.07521115917122265,295.04855555555554,268.1362222222222,3.477777777777778,350.9577777777778,0.14285714285714285
2025-02-14 08:30:00+01:00,295.1366316494141,295.12217299077275,0.0,1.2535295147628672e-05,0.05431476291259612,2998711.050986934,9224641.89188896,4.3269808055708765,0.9999994502434744,0.08807609385854845,295.04855555555554,268.308,5.4511111111111115,381.8388888888889,0.14285714285714285
2025-02-14 08:45:00+01:00,295.11720707002337,295.1198788831271,0.0,1.2535295147628672e-05,0.05431476291259612,2998711.050986934,9224641.89188896,4.3269808055708765,0.9999994502434744,0.06720707002342682,295.04999999999995,268.4018888888889,9.77111111111111,402.69444444444446,0.14285714285714285
