,Tout,solGlo,caf
2024-03-06 15:00:00+01:00,277.5719299316406,1037014.5,0.0038020345382392406
2024-03-06 16:00:00+01:00,277.84661865234375,733832.0,0.008541585877537727
2024-03-06 17:00:00+01:00,277.2582702636719,395414.5,0.03947046026587486
2024-03-06 18:00:00+01:00,276.0968017578125,81927.75,0.05862981081008911
2024-03-06 19:00:00+01:00,274.73052978515625,0.0,0.0
2024-03-06 20:00:00+01:00,273.63671875,0.0,0.0
2024-03-06 21:00:00+01:00,272.84417724609375,0.0,0.0
2024-03-06 22:00:00+01:00,272.6939392089844,0.0,0.0
2024-03-06 23:00:00+01:00,272.25164794921875,0.0,0.0
2024-03-07 00:00:00+01:00,272.4496765136719,0.0,0.0
2024-03-07 01:00:00+01:00,272.6393737792969,5.0613041535640946e-11,0.0
2024-03-07 02:00:00+01:00,272.3445739746094,5.063778563130228e-11,0.0
2024-03-07 03:00:00+01:00,272.0127868652344,5.072585407273067e-11,0.0
2024-03-07 04:00:00+01:00,271.76806640625,5.0672355200731545e-11,0.0
2024-03-07 05:00:00+01:00,271.67462158203125,-3.0385990945624997e-10,0.0
2024-03-07 06:00:00+01:00,271.3858337402344,0.0,0.0
2024-03-07 07:00:00+01:00,271.4778137207031,0.0,0.04070384055376053
2024-03-07 08:00:00+01:00,271.42779541015625,87712.0,0.660446047782898
2024-03-07 09:00:00+01:00,272.4059143066406,381152.0,0.28456592559814453
2024-03-07 10:00:00+01:00,274.10955810546875,728645.25,0.4531901478767395
2024-03-07 11:00:00+01:00,275.5721435546875,1027646.75,0.8768071532249451
2024-03-07 12:00:00+01:00,276.604248046875,1207257.0,0.9746142029762268
2024-03-07 13:00:00+01:00,277.36981201171875,1167979.5,0.864081084728241
2024-03-07 14:00:00+01:00,278.0110168457031,773444.75,1.0
2024-03-07 15:00:00+01:00,278.2389221191406,562674.5,1.0
2024-03-07 16:00:00+01:00,278.62420654296875,138624.15625,0.8513703942298889
2024-03-07 17:00:00+01:00,278.0367126464844,96547.28125,0.8224276304244995
2024-03-07 18:00:00+01:00,277.4280700683594,26988.34375,0.8952081203460693
2024-03-07 19:00:00+01:00,276.507568359375,0.0,0.9821040630340576
2024-03-07 20:00:00+01:00,275.80303955078125,0.0,0.9370282888412476
2024-03-07 21:00:00+01:00,275.52288818359375,0.0,0.904151976108551
2024-03-07 22:00:00+01:00,275.24530029296875,0.0,0.39213696122169495
2024-03-07 23:00:00+01:00,274.3388366699219,0.0,0.22289979457855225
2024-03-08 00:00:00+01:00,273.62786865234375,0.0,0.30810514092445374
2024-03-08 01:00:00+01:00,273.3390197753906,5.06918118592381e-11,0.3551410138607025
2024-03-08 02:00:00+01:00,272.78424072265625,5.0693949038560504e-11,0.4126121997833252
2024-03-08 03:00:00+01:00,272.6991271972656,5.072432751607181e-11,0.38878339529037476
2024-03-08 04:00:00+01:00,273.0842590332031,5.068893221826798e-11,0.1916438341140747
2024-03-08 05:00:00+01:00,273.2156066894531,-1.520608500227283e-10,0.1638907641172409
2024-03-08 06:00:00+01:00,273.5096435546875,0.0,0.287555992603302
2024-03-08 07:00:00+01:00,273.53448486328125,0.0,0.532139241695404
2024-03-08 08:00:00+01:00,273.6596984863281,78016.0,1.0
2024-03-08 09:00:00+01:00,273.8547668457031,286656.0,1.0
2024-03-08 10:00:00+01:00,274.6560974121094,372171.3125,0.9828363656997681
2024-03-08 11:00:00+01:00,275.3600158691406,485823.1875,0.9427808523178101
2024-03-08 12:00:00+01:00,276.5208740234375,684038.75,0.9054600596427917
2024-03-08 13:00:00+01:00,277.0312194824219,766066.375,0.9937036037445068
2024-03-08 14:00:00+01:00,277.1624450683594,677634.875,0.8998628258705139
2024-03-08 15:00:00+01:00,277.06646728515625,528004.75,0.8294726610183716
