,T_amb,T_sky,I_ver,I_hor,T_219_TR3,T_220_TR3,P_rad_219,P_rad_220,V_flow_219,V_flow_220,T_sup_219,T_sup_220,T_ret_219,T_ret_220,P_rad_219_calc,P_rad_220_calc
2025-02-13 01:00:00+01:00,0.6714285714285714,-6.528571428571429,-0.14285714285714285,0.0,22.178571428571427,22.521428571428572,0.0,0.0,0.0,0.0,21.7,21.7,23.2,23.5,0.0,0.0
2025-02-13 01:15:00+01:00,0.7,-6.5,0.011111111111111112,0.0,22.133333333333333,22.493333333333332,0.0,0.0,0.0,0.0,21.64,21.7,23.12,23.5,0.0,0.0
2025-02-13 01:30:00+01:00,0.6833333333333333,-6.516666666666667,-0.1,0.0,22.1,22.446666666666665,0.0,0.0,0.0,0.0,21.6,21.7,23.1,23.5,0.0,0.0
2025-02-13 01:45:00+01:00,0.5688888888888889,-6.631111111111111,-0.1,0.0,22.093333333333337,22.4,0.0,0.0,0.0,0.0,21.6,21.7,23.1,23.5,0.0,0.0
2025-02-13 02:00:00+01:00,0.5,-6.7,-0.23333333333333334,0.0,22.060000000000002,22.333333333333332,0.0,0.0,0.0,0.0,21.6,21.68,23.1,23.453333333333333,0.0,0.0
2025-02-13 02:15:00+01:00,0.5,-6.7,-0.2,0.0,22.006666666666668,22.3,0.0,0.0,0.0,0.0,21.6,21.6,23.1,23.4,0.0,0.0
2025-02-13 02:30:00+01:00,0.41333333333333333,-6.786666666666666,-0.06666666666666667,0.0,22.0,22.3,0.0,0.0,0.0,0.0,21.6,21.6,23.1,23.4,0.0,0.0
2025-02-13 02:45:00+01:00,0.49,-6.71,-0.03333333333333333,0.0,21.913333333333334,22.226666666666667,0.0,0.0,0.0,0.0,21.586666666666666,21.6,23.053333333333335,23.4,0.0,0.0
2025-02-13 03:00:00+01:00,0.5,-6.7,-0.13333333333333333,0.0,21.9,22.206666666666663,0.0,0.0,0.0,0.0,21.5,21.6,23.0,23.4,0.0,0.0
2025-02-13 03:15:00+01:00,0.4666666666666667,-6.733333333333333,-0.15555555555555553,0.0,21.89333333333333,22.2,0.0,0.0,0.0,0.0,21.5,21.6,23.0,23.4,0.0,0.0
2025-02-13 03:30:00+01:00,0.38333333333333336,-6.816666666666666,-0.13333333333333333,0.0,21.87333333333333,22.153333333333332,0.0,0.0,0.0,0.0,21.5,21.6,23.0,23.4,0.0,0.0
2025-02-13 03:45:00+01:00,0.29,-6.91,-0.3333333333333333,0.0,21.826666666666664,22.113333333333337,0.0,0.0,0.0,0.0,21.5,21.546666666666667,23.0,23.30666666666667,0.0,0.0
2025-02-13 04:00:00+01:00,0.18666666666666668,-7.013333333333334,-0.41111111111111115,0.0,21.8,22.1,0.0,0.0,0.0,0.0,21.5,21.5,23.0,23.3,0.0,0.0
2025-02-13 04:15:00+01:00,0.1,-7.1000000000000005,-0.8333333333333334,0.0,21.8,22.060000000000002,0.0,0.0,0.0,0.0,21.5,21.5,22.98,23.3,0.0,0.0
2025-02-13 04:30:00+01:00,0.06666666666666667,-7.133333333333334,-0.6666666666666666,0.0,21.766666666666666,22.006666666666668,0.0,0.0,0.0,0.0,21.439999999999998,21.5,22.9,23.3,0.0,0.0
2025-02-13 04:45:00+01:00,0.08444444444444446,-7.115555555555556,-0.03333333333333333,0.0,21.7,21.98,0.0,0.0,0.0,0.0,21.4,21.5,22.9,23.3,0.0,0.0
2025-02-13 05:00:00+01:00,0.1,-7.1000000000000005,-0.07777777777777778,0.0,21.7,21.919999999999998,0.0,0.0,0.0,0.0,21.4,21.5,22.9,23.3,0.0,0.0
2025-02-13 05:15:00+01:00,0.1,-7.1000000000000005,-0.3222222222222222,0.0,21.69333333333333,21.9,0.0,0.0,0.0,0.0,21.4,21.486666666666668,22.9,23.226666666666667,0.0,0.0
2025-02-13 05:30:00+01:00,0.1,-7.1000000000000005,-0.06666666666666667,0.03333333333333333,21.62666666666667,21.89333333333333,0.0,0.0,0.0,0.0,21.4,21.4,22.9,23.2,0.0,0.0
2025-02-13 05:45:00+01:00,0.16666666666666666,-7.033333333333333,-0.03333333333333333,0.0,21.62,21.84,0.0,0.0,0.0,0.0,21.4,21.4,22.9,23.2,0.0,0.0
2025-02-13 06:00:00+01:00,0.2,-7.0,-0.14444444444444443,0.0,21.6,21.8,0.0,0.0,0.0,0.0,21.39333333333333,21.4,22.826666666666664,23.2,0.0,0.0
2025-02-13 06:15:00+01:00,0.15888888888888889,-7.041111111111111,-0.3222222222222222,0.0,21.6,21.793333333333337,0.0,0.0,0.0,0.0,21.3,21.4,22.8,23.2,0.0,0.0
2025-02-13 06:30:00+01:00,0.1,-7.1000000000000005,0.03333333333333333,0.0,21.560000000000002,21.773333333333333,0.0,0.0,0.0,0.0,21.3,21.4,22.8,23.2,0.0,0.0
2025-02-13 06:45:00+01:00,0.07,-7.13,-0.1,0.0,21.526666666666664,21.706666666666663,0.0,0.0,0.0,0.0,21.3,21.4,22.8,23.19333333333333,0.0,0.0
2025-02-13 07:00:00+01:00,0.0,-7.2,-0.08888888888888888,0.0,21.5,21.7,0.0,0.0,0.0,0.0,21.3,21.39333333333333,22.8,23.1,0.0,0.0
2025-02-13 07:15:00+01:00,0.0,-7.2,-0.02222222222222222,0.0,21.453333333333333,21.7,0.0,0.0,0.0,0.0,21.273333333333333,21.4,22.746666666666666,23.19333333333333,0.0,0.0
2025-02-13 07:30:00+01:00,0.0,-7.2,-0.13333333333333333,0.06666666666666667,21.406666666666663,21.686666666666667,0.0,0.0,0.0,0.0,21.2,21.4,22.7,23.2,0.0,0.0
2025-02-13 07:45:00+01:00,0.0,-7.2,0.4111111111111111,0.9,21.39333333333333,21.633333333333333,0.0,0.0,0.0,0.0,21.2,21.4,22.7,23.2,0.0,0.0
2025-02-13 08:00:00+01:00,0.0,-7.2,1.1666666666666667,2.2,21.37333333333333,21.64,0.0,0.0,0.0,0.0,21.273333333333333,21.4,22.7,23.16,0.0,0.0
2025-02-13 08:15:00+01:00,0.0,-7.2,2.8333333333333335,4.8,21.313333333333333,21.666666666666668,0.0,0.0,0.0,0.0,21.3,21.326666666666664,22.78666666666667,23.1,0.0,0.0
2025-02-13 08:30:00+01:00,0.06666666666666667,-7.133333333333334,7.3,10.3,21.3,21.653333333333332,0.0,0.07333333333333333,0.0,19.626666666666665,21.3,28.053333333333335,22.8,21.34,0.0,0.06363846666666667
2025-02-13 08:45:00+01:00,0.22,-6.98,16.555555555555557,20.055555555555554,21.3,21.725,0.0,0.0,0.0,0.0,21.3,31.183333333333334,22.8,20.758333333333333,0.0,0.0
2025-02-13 09:00:00+01:00,0.5288888888888889,-6.671111111111111,31.57777777777778,35.05555555555556,21.3,21.763333333333332,-0.013333333333333334,1.4733333333333334,19.67733333333333,79.20266666666666,22.5,36.080000000000005,22.566666666666666,22.48,0.1850132666666667,1.2761119333333333
2025-02-13 09:15:00+01:00,1.21,-5.99,54.7,58.22222222222222,21.37333333333333,21.863333333333333,3.2933333333333334,0.0,149.8,0.0,39.58666666666667,37.25333333333333,20.740000000000002,24.71333333333333,2.822950666666667,0.0
2025-02-13 09:30:00+01:00,1.8666666666666667,-5.333333333333333,65.8111111111111,77.26666666666667,21.686666666666667,21.990000000000002,1.8533333333333333,1.7066666666666668,147.51933333333332,106.26333333333334,40.05333333333333,39.12,29.44,25.89333333333333,1.5674336666666666,1.4794104
2025-02-13 09:45:00+01:00,2.12,-5.08,153.22222222222223,87.63733333333333,21.990000000000002,22.21333333333333,0.3266666666666667,0.0,19.744666666666664,0.0,39.88666666666666,39.12,30.086666666666666,28.740000000000002,0.19254133333333331,0.0
2025-02-13 10:00:00+01:00,1.7855555555555553,-5.414444444444444,536.5555555555555,101.30933333333333,22.126666666666665,22.416666666666668,0.0,1.3066666666666669,0.0,88.92933333333333,37.086666666666666,39.95333333333333,28.673333333333336,28.32,0.0,1.1287139999999998
2025-02-13 10:15:00+01:00,1.4166666666666667,-5.783333333333333,564.4777777777778,107.83644444444444,22.166666666666668,22.580000000000002,0.0,0.0,0.0,0.0,34.74,39.42666666666666,27.766666666666666,29.233333333333334,0.0,0.0
2025-02-13 10:30:00+01:00,1.0166666666666666,-6.183333333333334,472.9555555555555,104.02799999999999,22.2,22.66,0.0,0.0,0.0,0.0,32.86,36.919999999999995,27.026666666666664,28.19333333333333,0.0,0.0
2025-02-13 10:45:00+01:00,0.9311111111111111,-6.268888888888889,639.0,131.89066666666668,22.293333333333337,22.7,0.0,0.0,0.0,0.0,31.246666666666666,34.82666666666667,26.386666666666667,27.42,0.0,0.0
2025-02-13 11:00:00+01:00,1.01,-6.1899999999999995,674.0111111111111,142.51644444444446,22.236666666666668,22.77,0.0,0.0,0.0,0.0,29.866666666666667,33.059999999999995,25.886666666666667,26.773333333333333,0.0,0.0
2025-02-13 11:15:00+01:00,1.0155555555555555,-6.184444444444444,709.7222222222223,152.18133333333336,22.266666666666666,22.855,0.0,0.0,0.0,0.0,28.753333333333334,31.546666666666667,25.466666666666665,26.259999999999998,0.0,0.0
2025-02-13 11:30:00+01:00,1.1,-6.1,728.0111111111111,159.55200000000002,22.305,22.896666666666665,0.0,0.0,0.0,0.0,27.78666666666667,30.256666666666668,25.126666666666665,25.833333333333332,0.0,0.0
2025-02-13 11:45:00+01:00,1.0333333333333334,-6.166666666666667,739.2555555555556,164.24533333333332,22.35,22.983333333333334,0.0,0.0,0.0,0.0,26.959999999999997,29.126666666666665,24.86,25.483333333333334,0.0,0.0
2025-02-13 12:00:00+01:00,1.1088888888888888,-6.09111111111111,753.7555555555556,168.85333333333335,22.401666666666664,23.009999999999998,0.0,0.0,0.0,0.0,26.253333333333334,28.15666666666667,24.613333333333333,25.206666666666667,0.0,0.0
2025-02-13 12:15:00+01:00,1.1666666666666667,-6.033333333333333,757.1333333333333,170.576,22.406666666666663,23.058333333333334,0.0,0.0,0.0,0.0,25.653333333333332,27.30666666666667,24.43,24.966666666666665,0.0,0.0
2025-02-13 12:30:00+01:00,1.1900000000000002,-6.010000000000001,565.588888888889,132.91066666666666,22.476666666666667,23.09,0.0,0.0,0.0,0.0,25.126666666666665,26.586666666666666,24.259999999999998,24.753333333333334,0.0,0.0
2025-02-13 12:45:00+01:00,1.2166666666666666,-5.983333333333333,693.7444444444444,161.9226666666667,22.59,23.080000000000002,0.0,0.0,0.0,0.0,24.686666666666667,25.94,24.12,24.566666666666666,0.0,0.0
2025-02-13 13:00:00+01:00,1.1844444444444444,-6.015555555555555,524.3222222222222,131.18177777777777,22.733333333333334,23.14,0.0,0.0,0.0,0.0,24.28666666666667,25.386666666666667,23.986666666666668,24.426666666666666,0.0,0.0
2025-02-13 13:15:00+01:00,1.3833333333333333,-5.816666666666666,669.6333333333333,151.74400000000003,22.826666666666664,23.253333333333334,0.0,0.0,0.0,0.0,23.959999999999997,24.90666666666667,23.9,24.266666666666666,0.0,0.0
2025-02-13 13:30:00+01:00,1.43,-5.7700000000000005,424.8777777777778,115.53733333333334,22.896666666666665,23.313333333333333,0.0,0.0,0.0,0.0,23.69333333333333,24.486666666666668,23.8,24.16,0.0,0.0
2025-02-13 13:45:00+01:00,1.3766666666666665,-5.823333333333334,420.1777777777778,93.77288888888889,22.973333333333336,23.39333333333333,0.0,0.0,0.0,0.0,23.459999999999997,24.126666666666665,23.746666666666666,24.053333333333335,0.0,0.0
2025-02-13 14:00:00+01:00,1.6466666666666667,-5.553333333333333,645.5666666666667,133.9466666666667,23.03666666666667,23.4,0.0,0.0,0.0,0.0,23.246666666666666,23.80666666666667,23.7,23.966666666666665,0.0,0.0
2025-02-13 14:15:00+01:00,1.7633333333333332,-5.4366666666666665,589.3777777777777,120.79999999999998,23.103333333333335,23.40333333333333,0.0,0.0,0.0,0.0,23.073333333333334,23.540000000000003,23.653333333333332,23.9,0.0,0.0
2025-02-13 14:30:00+01:00,1.7733333333333334,-5.426666666666667,410.31111111111113,107.34755555555554,23.243333333333332,23.439999999999998,0.0,0.0,0.0,0.0,22.939999999999998,23.3,23.6,23.8,0.0,0.0
2025-02-13 14:45:00+01:00,1.8233333333333335,-5.376666666666667,62.41111111111112,93.56977777777777,23.32,23.493333333333332,0.0,0.0,0.0,0.0,22.82,23.073333333333334,23.6,23.740000000000002,0.0,0.0
2025-02-13 15:00:00+01:00,1.8344444444444443,-5.365555555555556,141.23333333333332,79.03911111111111,23.34333333333333,23.509999999999998,0.0,0.0,0.0,0.0,22.71333333333333,22.886666666666667,23.6,23.7,0.0,0.0
2025-02-13 15:15:00+01:00,1.5833333333333333,-5.616666666666666,28.0,64.65555555555555,23.426666666666666,23.529999999999998,0.0,0.0,0.0,0.0,22.62666666666667,22.733333333333334,23.6,23.62,0.0,0.0
2025-02-13 15:30:00+01:00,1.3033333333333335,-5.8966666666666665,45.233333333333334,48.477777777777774,23.490000000000002,23.59,0.0,0.0,0.0,0.0,22.566666666666666,22.560000000000002,23.6,23.6,0.0,0.0
2025-02-13 15:45:00+01:00,1.1866666666666668,-6.013333333333334,262.53333333333336,33.388888888888886,23.496666666666666,23.6,0.0,0.0,0.0,0.0,22.5,22.439999999999998,23.6,23.540000000000003,0.0,0.0
2025-02-13 16:00:00+01:00,1.07,-6.13,160.8111111111111,19.233333333333334,23.526666666666664,23.633333333333333,0.0,0.0,0.0,0.0,22.453333333333333,22.32,23.6,23.5,0.0,0.0
2025-02-13 16:15:00+01:00,0.8388888888888889,-6.361111111111112,17.355555555555554,11.322222222222223,23.576666666666668,23.603333333333335,0.0,0.0,0.0,0.0,22.4,22.21333333333333,23.6,23.5,0.0,0.0
2025-02-13 16:30:00+01:00,0.21777777777777776,-6.982222222222222,3.6666666666666665,6.9,23.55,23.60666666666667,0.0,0.0,0.0,0.0,22.366666666666667,22.133333333333333,23.6,23.413333333333334,0.0,0.0
2025-02-13 16:45:00+01:00,0.0,-7.2,1.4,3.388888888888889,23.503333333333334,23.566666666666666,0.0,0.0,0.0,0.0,22.3,22.073333333333334,23.6,23.4,0.0,0.0
2025-02-13 17:00:00+01:00,-0.10333333333333333,-7.303333333333333,-0.24444444444444444,0.6333333333333333,23.5,23.513333333333332,0.0,0.0,0.0,0.0,22.3,22.0,23.6,23.4,0.0,0.0
2025-02-13 17:15:00+01:00,-0.2866666666666667,-7.486666666666667,-0.9,0.0,23.496666666666666,23.496666666666666,0.0,0.0,0.0,0.0,22.253333333333334,21.913333333333334,23.6,23.4,0.0,0.0
2025-02-13 17:30:00+01:00,-0.45,-7.65,-1.1555555555555554,0.0,23.486666666666668,23.419999999999998,0.0,0.0,0.0,0.0,22.2,21.88,23.6,23.326666666666664,0.0,0.0
2025-02-13 17:45:00+01:00,-0.6,-7.8,-0.9,0.0,23.41,23.40333333333333,0.0,0.0,0.0,0.0,22.2,21.8,23.6,23.3,0.0,0.0
2025-02-13 18:00:00+01:00,-0.6799999999999999,-7.88,-1.0,0.0,23.383333333333333,23.396666666666665,0.0,0.0,0.0,0.0,22.2,21.8,23.6,23.3,0.0,0.0
2025-02-13 18:15:00+01:00,-0.7777777777777779,-7.977777777777778,-0.8666666666666667,0.0,23.316666666666666,23.386666666666667,0.0,0.0,0.0,0.0,22.2,21.7,23.6,23.3,0.0,0.0
2025-02-13 18:30:00+01:00,-0.8833333333333333,-8.083333333333334,-1.1,0.0,23.30666666666667,23.363333333333333,0.0,0.0,0.0,0.0,22.2,21.7,23.6,23.3,0.0,0.0
2025-02-13 18:45:00+01:00,-1.2566666666666666,-8.456666666666667,-1.6333333333333333,0.0,23.3,23.353333333333335,0.0,0.0,0.0,0.0,22.2,21.7,23.6,23.3,0.0,0.0
2025-02-13 19:00:00+01:00,-1.4688888888888887,-8.668888888888889,-1.0333333333333334,0.0,23.253333333333334,23.353333333333335,0.0,0.0,0.0,0.0,22.2,21.7,23.6,23.30666666666667,0.0,0.0
2025-02-13 19:15:00+01:00,-1.5733333333333335,-8.773333333333333,-1.1666666666666667,0.0,23.203333333333333,23.313333333333333,0.0,0.0,0.0,0.0,22.2,21.7,23.6,23.4,0.0,0.0
2025-02-13 19:30:00+01:00,-1.8066666666666669,-9.006666666666666,-1.2666666666666666,0.0,23.196666666666665,23.3,0.0,0.0,0.0,0.0,22.2,21.7,23.6,23.4,0.0,0.0
2025-02-13 19:45:00+01:00,-1.9422222222222223,-9.142222222222221,-2.033333333333333,0.0,23.16,23.296666666666667,0.0,0.0,0.0,0.0,22.12666666666667,21.7,23.6,23.4,0.0,0.0
2025-02-13 20:00:00+01:00,-2.171111111111111,-9.37111111111111,-1.4888888888888887,0.0,23.09666666666667,23.293333333333337,0.0,0.0,0.0,0.0,22.1,21.753333333333334,23.6,23.406666666666663,0.0,0.0
2025-02-13 20:15:00+01:00,-2.83,-10.03,-1.0888888888888888,0.0,23.063333333333333,23.259999999999998,0.0,0.0,0.0,0.0,22.1,21.8,23.6,23.5,0.0,0.0
2025-02-13 20:30:00+01:00,-2.531111111111111,-9.731111111111112,-1.3,0.08888888888888888,23.0,23.19333333333333,0.0,0.0,0.0,0.0,22.1,21.8,23.6,23.5,0.0,0.0
2025-02-13 20:45:00+01:00,-2.0633333333333335,-9.263333333333332,-0.8,0.0,22.98,23.116666666666667,0.0,0.0,0.0,0.0,22.1,21.8,23.6,23.5,0.0,0.0
2025-02-13 21:00:00+01:00,-2.4766666666666666,-9.676666666666668,-1.0666666666666667,0.0,22.916666666666668,23.066666666666666,0.0,0.0,0.0,0.0,22.1,21.8,23.580000000000002,23.5,0.0,0.0
2025-02-13 21:15:00+01:00,-2.86,-10.06,-0.9333333333333333,0.0,22.9,23.003333333333334,0.0,0.0,0.0,0.0,22.1,21.8,23.5,23.5,0.0,0.0
2025-02-13 21:30:00+01:00,-2.8766666666666665,-10.076666666666666,-0.7333333333333333,0.0,22.833333333333332,22.939999999999998,0.0,0.0,0.0,0.0,22.026666666666664,21.8,23.5,23.5,0.0,0.0
2025-02-13 21:45:00+01:00,-3.08,-10.28,-0.3,0.0,22.773333333333333,22.896666666666665,0.0,0.0,0.0,0.0,22.0,21.8,23.5,23.5,0.0,0.0
2025-02-13 22:00:00+01:00,-3.466666666666667,-10.666666666666666,-0.9333333333333333,0.0,22.716666666666665,22.823333333333334,0.0,0.0,0.0,0.0,22.0,21.8,23.5,23.5,0.0,0.0
2025-02-13 22:15:00+01:00,-4.096666666666667,-11.296666666666665,-1.0666666666666667,0.0,22.69333333333333,22.746666666666666,0.0,0.0,0.0,0.0,22.0,21.8,23.5,23.5,0.0,0.0
2025-02-13 22:30:00+01:00,-4.543333333333334,-11.743333333333334,-0.9,0.0,22.623333333333335,22.7,0.0,0.0,0.0,0.0,22.0,21.746666666666666,23.5,23.5,0.0,0.0
2025-02-13 22:45:00+01:00,-4.988888888888889,-12.18888888888889,-0.6,0.0,22.6,22.646666666666665,0.0,0.0,0.0,0.0,22.0,21.7,23.426666666666666,23.5,0.0,0.0
2025-02-13 23:00:00+01:00,-5.166666666666667,-12.366666666666667,-0.3,0.0,22.55666666666667,22.6,0.0,0.0,0.0,0.0,21.9,21.7,23.4,23.5,0.0,0.0
2025-02-13 23:15:00+01:00,-5.283333333333333,-12.483333333333333,-0.3,0.0,22.5,22.513333333333332,0.0,0.0,0.0,0.0,21.9,21.7,23.4,23.5,0.0,0.0
2025-02-13 23:30:00+01:00,-5.48,-12.68,-0.23333333333333334,0.0,22.473333333333336,22.496666666666666,0.0,0.0,0.0,0.0,21.9,21.7,23.4,23.5,0.0,0.0
2025-02-13 23:45:00+01:00,-5.653333333333333,-12.853333333333333,-0.1,0.0,22.4,22.419999999999998,0.0,0.0,0.0,0.0,21.9,21.7,23.4,23.5,0.0,0.0
2025-02-14 00:00:00+01:00,-5.616666666666666,-12.816666666666666,-0.02222222222222222,0.0,22.323333333333334,22.35,0.0,0.0,0.0,0.0,21.886666666666663,21.7,23.36,23.5,0.0,0.0
2025-02-14 00:15:00+01:00,-5.693333333333333,-12.893333333333334,0.13333333333333333,0.0,22.3,22.3,0.0,0.0,0.0,0.0,21.8,21.666666666666668,23.3,23.426666666666666,0.0,0.0
2025-02-14 00:30:00+01:00,-5.79,-12.99,-0.2222222222222222,0.0,22.253333333333334,22.253333333333334,0.0,0.0,0.0,0.0,21.8,21.6,23.3,23.4,0.0,0.0
2025-02-14 00:45:00+01:00,-6.083333333333333,-13.283333333333333,-0.5222222222222223,0.0,22.206666666666663,22.2,0.0,0.0,0.0,0.0,21.8,21.6,23.3,23.4,0.0,0.0
2025-02-14 01:00:00+01:00,-6.288888888888889,-13.488888888888889,-0.5555555555555556,0.0,22.173333333333332,22.18,0.0,0.0,0.0,0.0,21.8,21.6,23.3,23.4,0.0,0.0
2025-02-14 01:15:00+01:00,-6.4,-13.600000000000001,-0.1111111111111111,0.0,22.10666666666667,22.113333333333333,0.0,0.0,0.0,0.0,21.746666666666666,21.6,23.233333333333334,23.4,0.0,0.0
2025-02-14 01:30:00+01:00,-6.453333333333333,-13.653333333333334,-0.2,0.0,22.083333333333332,22.09,0.0,0.0,0.0,0.0,21.7,21.6,23.2,23.39333333333333,0.0,0.0
2025-02-14 01:45:00+01:00,-6.6466666666666665,-13.846666666666668,-0.17777777777777776,0.0,22.016666666666666,22.016666666666666,0.0,0.0,0.0,0.0,21.7,21.533333333333335,23.2,23.30666666666667,0.0,0.0
2025-02-14 02:00:00+01:00,-6.873333333333333,-14.073333333333332,-0.8666666666666667,0.0,21.959999999999997,21.956666666666663,0.0,0.0,0.0,0.0,21.7,21.5,23.2,23.3,0.0,0.0
2025-02-14 02:15:00+01:00,-6.989999999999999,-14.19,0.1,0.0,21.9,21.9,0.0,0.0,0.0,0.0,21.68,21.5,23.18,23.3,0.0,0.0
2025-02-14 02:30:00+01:00,-6.9,-14.100000000000001,0.36666666666666664,0.0,21.883333333333333,21.873333333333335,0.0,0.0,0.0,0.0,21.6,21.5,23.1,23.3,0.0,0.0
2025-02-14 02:45:00+01:00,-6.9,-14.100000000000001,-0.06666666666666667,0.0,21.813333333333333,21.80666666666667,0.0,0.0,0.0,0.0,21.6,21.5,23.1,23.28666666666667,0.0,0.0
2025-02-14 03:00:00+01:00,-6.926666666666667,-14.126666666666667,0.03333333333333333,0.0,21.793333333333337,21.783333333333335,0.0,0.0,0.0,0.0,21.6,21.426666666666666,23.1,23.2,0.0,0.0
2025-02-14 03:15:00+01:00,-7.12,-14.32,-0.13333333333333333,0.0,21.73,21.706666666666663,0.0,0.0,0.0,0.0,21.6,21.4,23.1,23.2,0.0,0.0
2025-02-14 03:30:00+01:00,-7.3533333333333335,-14.553333333333335,-0.5666666666666667,0.0,21.7,21.69333333333333,0.0,0.0,0.0,0.0,21.526666666666664,21.4,23.026666666666664,23.2,0.0,0.0
2025-02-14 03:45:00+01:00,-7.46,-14.66,-0.16666666666666666,0.0,21.676666666666666,21.63,0.0,0.0,0.0,0.0,21.5,21.4,23.0,23.2,0.0,0.0
2025-02-14 04:00:00+01:00,-7.48,-14.68,0.2,0.0,21.603333333333335,21.59666666666667,0.0,0.0,0.0,0.0,21.5,21.4,23.0,23.16,0.0,0.0
2025-02-14 04:15:00+01:00,-7.373333333333334,-14.573333333333334,0.28888888888888886,0.0,21.586666666666666,21.55666666666667,0.0,0.0,0.0,0.0,21.5,21.313333333333333,23.0,23.1,0.0,0.0
2025-02-14 04:30:00+01:00,-7.216666666666667,-14.416666666666666,0.7777777777777778,0.0,21.529999999999998,21.496666666666666,0.0,0.0,0.0,0.0,21.473333333333336,21.3,22.953333333333333,23.1,0.0,0.0
2025-02-14 04:45:00+01:00,-6.948888888888889,-14.148888888888889,0.9,0.3333333333333333,21.473333333333336,21.433333333333334,0.0,0.0,0.0,0.0,21.4,21.3,22.9,23.1,0.0,0.0
2025-02-14 05:00:00+01:00,-6.666666666666667,-13.866666666666667,1.0333333333333334,0.6222222222222222,21.43,21.4,0.0,0.0,0.0,0.0,21.4,21.3,22.9,23.1,0.0,0.0
2025-02-14 05:15:00+01:00,-6.526666666666666,-13.726666666666667,0.8666666666666667,0.15555555555555553,21.4,21.35666666666667,0.0,0.0,0.0,0.0,21.4,21.266666666666666,22.9,23.006666666666668,0.0,0.0
2025-02-14 05:30:00+01:00,-6.3533333333333335,-13.553333333333335,0.6,0.06666666666666667,21.383333333333333,21.310000000000002,0.013333333333333332,0.0,16.977333333333334,0.0,22.18,21.2,21.38,23.0,0.01300780000000002,0.0
2025-02-14 05:45:00+01:00,-6.2,-13.4,0.5888888888888889,0.03333333333333333,21.310000000000002,21.290000000000003,0.4,0.0,19.804,0.0,32.693333333333335,21.2,20.153333333333332,23.0,0.26134213333333334,0.0
2025-02-14 06:00:00+01:00,-6.13,-13.330000000000002,0.7444444444444444,0.23333333333333334,21.363333333333333,21.23,0.7133333333333333,0.0,39.63466666666667,0.0,39.88,21.206666666666663,19.90666666666667,23.0,0.7990641333333335,0.0
2025-02-14 06:15:00+01:00,-6.0,-13.2,0.6555555555555556,0.1,21.4,21.203333333333333,1.5466666666666666,0.0,59.45066666666666,0.0,41.88666666666666,21.526666666666664,20.220000000000002,23.0,1.3347046666666667,0.0
2025-02-14 06:30:00+01:00,-6.0,-13.2,0.4666666666666667,0.0,21.423333333333332,21.166666666666668,1.7133333333333334,0.0,65.91866666666667,0.0,42.53333333333333,22.3,22.233333333333334,22.9,1.372708933333333,0.0
2025-02-14 06:45:00+01:00,-5.92,-13.120000000000001,0.5555555555555556,0.2222222222222222,21.493333333333332,21.116666666666667,1.9,0.0,86.74666666666667,0.0,42.70666666666667,22.993333333333332,25.18,22.9,1.5218222666666665,0.0
2025-02-14 07:00:00+01:00,-5.736666666666666,-12.936666666666667,0.8666666666666667,0.41111111111111115,21.583333333333332,21.086666666666666,1.4733333333333334,0.0,96.84333333333333,0.0,42.79333333333333,23.473333333333336,27.913333333333334,22.9,1.4325636666666668,0.0
2025-02-14 07:15:00+01:00,-5.6,-12.8,0.9,0.1,21.686666666666667,21.05,1.3866666666666667,0.0,107.29266666666666,0.0,42.1,23.959999999999997,29.8,22.9,1.3221586666666667,0.0
2025-02-14 07:30:00+01:00,-5.573333333333333,-12.773333333333333,0.6444444444444444,0.7,21.75,21.003333333333334,1.46,0.0,89.74,0.0,42.63333333333333,24.28666666666667,30.12,22.9,1.1539312666666666,0.0
2025-02-14 07:45:00+01:00,-5.426666666666667,-12.626666666666667,0.9333333333333333,1.1333333333333333,21.833333333333332,20.996666666666666,1.2266666666666666,0.0,88.53533333333333,0.0,42.84,24.486666666666668,29.89333333333333,22.9,1.1716854666666665,0.0
2025-02-14 08:00:00+01:00,-5.2733333333333325,-12.473333333333333,1.5666666666666667,2.488888888888889,21.9,20.94333333333333,0.46,0.0,20.004,0.0,42.059999999999995,24.666666666666668,28.833333333333332,22.9,0.2590492,0.0
2025-02-14 08:15:00+01:00,-5.0233333333333325,-12.223333333333333,2.0555555555555554,3.3777777777777778,21.9,20.986666666666668,0.1,0.0,13.92,0.0,39.733333333333334,24.71333333333333,27.59333333333333,22.9,0.17400000000000004,0.0
2025-02-14 08:30:00+01:00,-4.85,-12.05,3.0,5.311111111111112,21.9,20.996666666666666,0.0,2.246666666666667,0.0,98.73866666666666,37.1,36.22666666666667,26.813333333333333,22.54,0.0,1.9395728
2025-02-14 08:45:00+01:00,-4.753333333333333,-11.953333333333335,4.833333333333333,9.4,21.9,21.063333333333333,0.0,1.34,0.0,88.85266666666666,34.833333333333336,41.486666666666665,26.18,29.853333333333335,0.0,1.1547778
2025-02-14 09:00:00+01:00,-4.61,-11.81,6.566666666666666,11.988888888888889,21.936666666666667,21.18,0.0,1.4333333333333333,0.0,109.28933333333333,32.9,41.10666666666667,25.64,30.413333333333334,0.0,1.223874733333333
