,T_amb,T_sky,I_ver,I_hor,T_219_TR3,T_220_TR3,P_rad_219,P_rad_220
2025-01-30 11:00:00+01:00,-0.25666666666666665,-7.456666666666667,87.85555555555555,45.13333333333333,22.34333333333333,22.743333333333332,0.0,0.14
2025-01-30 11:15:00+01:00,-0.3433333333333334,-7.543333333333334,50.9,32.25555555555555,22.466666666666665,22.886666666666667,0.0,0.0
2025-01-30 11:30:00+01:00,0.01888888888888889,-7.181111111111111,283.26666666666665,102.60666666666665,22.533333333333335,22.9,0.0,0.0
2025-01-30 11:45:00+01:00,0.8166666666666667,-6.383333333333334,72.06666666666666,57.95155555555555,22.5,22.876666666666665,0.0,0.0
2025-01-30 12:00:00+01:00,1.0566666666666666,-6.1433333333333335,23.466666666666665,55.233333333333334,22.513333333333332,22.803333333333335,0.0,0.0
2025-01-30 12:15:00+01:00,1.2,-6.0,19.655555555555555,40.78888888888889,22.580000000000002,22.816666666666666,0.0,0.0
2025-01-30 12:30:00+01:00,1.3155555555555556,-5.884444444444445,14.466666666666667,31.32222222222222,22.6,22.873333333333335,0.0,0.0
2025-01-30 12:45:00+01:00,1.45,-5.75,12.533333333333333,26.7,22.65666666666667,22.9,0.0,0.0
2025-01-30 13:00:00+01:00,1.5,-5.7,12.266666666666667,27.266666666666666,22.7,22.9,0.0,0.0
2025-01-30 13:15:00+01:00,1.5766666666666669,-5.623333333333333,12.033333333333333,25.533333333333335,22.71333333333333,22.9,0.0,0.0
2025-01-30 13:30:00+01:00,1.6,-5.6,8.466666666666667,17.466666666666665,22.733333333333334,22.90833333333333,0.0,0.0
2025-01-30 13:45:00+01:00,1.6133333333333335,-5.586666666666667,7.8,18.633333333333333,22.788888888888888,22.91111111111111,0.0,0.0
2025-01-30 14:00:00+01:00,1.74,-5.46,9.422222222222222,19.3,22.810000000000002,22.939999999999998,0.0,0.0
2025-01-30 14:15:00+01:00,1.8666666666666667,-5.333333333333334,17.17777777777778,29.61111111111111,22.85,22.990000000000002,0.0,0.0
2025-01-30 14:30:00+01:00,1.87,-5.33,13.7,21.933333333333334,22.9,22.996666666666666,0.0,0.0
2025-01-30 14:45:00+01:00,1.85,-5.35,4.366666666666666,9.916666666666668,22.916666666666668,23.0,0.0,0.0
2025-01-30 15:00:00+01:00,2.0466666666666664,-5.153333333333333,4.111111111111111,9.6,22.983333333333334,23.0,0.0,0.0
2025-01-30 15:15:00+01:00,2.037777777777778,-5.162222222222223,3.033333333333333,7.477777777777778,23.0,23.013333333333332,0.0,0.0
